Iso3,Country,Year,Happiness Rank,Happiness Score,GDP Contribution,Life Expectancy Contribution,Corruption Impact,series_name,value,Income Level,Region,longitude,latitude,iso2Code
IRL,Ireland,2020,15,7.085,1.644,0.753,0.367,GDP per capita (current US$),86622.51,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2020,15,7.085,1.644,0.753,0.367,Current health expenditure per capita (current US$),6098.27,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2020,15,7.085,1.644,0.753,0.367,Current health expenditure (% of GDP),7.06,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2020,15,7.085,1.644,0.753,0.367,"Government expenditure on education, total (% of GDP)",3.19,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2020,15,7.085,1.644,0.753,0.367,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2020,15,7.085,1.644,0.753,0.367,"School enrollment, primary (% gross)",101.37,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2020,15,7.085,1.644,0.753,0.367,"School enrollment, secondary (% gross)",135.22,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2020,15,7.085,1.644,0.753,0.367,"School enrollment, tertiary (% gross)",74.68,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2021,13,7.041,2.129,0.779,0.408,GDP per capita (current US$),103961.98,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2021,13,7.041,2.129,0.779,0.408,Current health expenditure per capita (current US$),6764.26,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2021,13,7.041,2.129,0.779,0.408,Current health expenditure (% of GDP),6.6,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2021,13,7.041,2.129,0.779,0.408,"Government expenditure on education, total (% of GDP)",2.9,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2021,13,7.041,2.129,0.779,0.408,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2021,13,7.041,2.129,0.779,0.408,"School enrollment, primary (% gross)",99.98,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2021,13,7.041,2.129,0.779,0.408,"School enrollment, secondary (% gross)",135.25,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2021,13,7.041,2.129,0.779,0.408,"School enrollment, tertiary (% gross)",78.78,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2022,14,6.911,2.152,0.539,0.409,GDP per capita (current US$),105234.51,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2022,14,6.911,2.152,0.539,0.409,Current health expenditure per capita (current US$),6448.02,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2022,14,6.911,2.152,0.539,0.409,Current health expenditure (% of GDP),6.12,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2022,14,6.911,2.152,0.539,0.409,"Government expenditure on education, total (% of GDP)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2022,14,6.911,2.152,0.539,0.409,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2022,14,6.911,2.152,0.539,0.409,"School enrollment, primary (% gross)",99.62,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2022,14,6.911,2.152,0.539,0.409,"School enrollment, secondary (% gross)",133.15,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2022,14,6.911,2.152,0.539,0.409,"School enrollment, tertiary (% gross)",76.6,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2023,17,6.838,2.129,0.7,0.418,GDP per capita (current US$),103887.8,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2023,17,6.838,2.129,0.7,0.418,Current health expenditure per capita (current US$),,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2023,17,6.838,2.129,0.7,0.418,Current health expenditure (% of GDP),,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2023,17,6.838,2.129,0.7,0.418,"Government expenditure on education, total (% of GDP)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2023,17,6.838,2.129,0.7,0.418,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2023,17,6.838,2.129,0.7,0.418,"School enrollment, primary (% gross)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2023,17,6.838,2.129,0.7,0.418,"School enrollment, secondary (% gross)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2023,17,6.838,2.129,0.7,0.418,"School enrollment, tertiary (% gross)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2024,15,6.889,1.988,0.823,0.382,GDP per capita (current US$),107316.34,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2024,15,6.889,1.988,0.823,0.382,Current health expenditure per capita (current US$),,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2024,15,6.889,1.988,0.823,0.382,Current health expenditure (% of GDP),,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2024,15,6.889,1.988,0.823,0.382,"Government expenditure on education, total (% of GDP)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2024,15,6.889,1.988,0.823,0.382,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2024,15,6.889,1.988,0.823,0.382,"School enrollment, primary (% gross)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2024,15,6.889,1.988,0.823,0.382,"School enrollment, secondary (% gross)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
IRL,Ireland,2024,15,6.889,1.988,0.823,0.382,"School enrollment, tertiary (% gross)",,High income,Europe & Central Asia,-6.26749,53.3441,IE
ISR,Israel,2011,14,7.199,,,,GDP per capita (current US$),34522.52,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2011,14,7.199,,,,Current health expenditure per capita (current US$),2442.29,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2011,14,7.199,,,,Current health expenditure (% of GDP),6.84,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2011,14,7.199,,,,"Government expenditure on education, total (% of GDP)",5.44,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2011,14,7.199,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2011,14,7.199,,,,"School enrollment, primary (% gross)",97.63,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2011,14,7.199,,,,"School enrollment, secondary (% gross)",96.31,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2011,14,7.199,,,,"School enrollment, tertiary (% gross)",61.95,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2012,11,7.301,,,,GDP per capita (current US$),33321.43,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2012,11,7.301,,,,Current health expenditure per capita (current US$),2405.18,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2012,11,7.301,,,,Current health expenditure (% of GDP),6.98,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2012,11,7.301,,,,"Government expenditure on education, total (% of GDP)",5.58,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2012,11,7.301,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2012,11,7.301,,,,"School enrollment, primary (% gross)",98.52,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2012,11,7.301,,,,"School enrollment, secondary (% gross)",96.29,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2012,11,7.301,,,,"School enrollment, tertiary (% gross)",63.59,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2014,11,7.278,,,,GDP per capita (current US$),38343.3,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2014,11,7.278,,,,Current health expenditure per capita (current US$),2804.23,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2014,11,7.278,,,,Current health expenditure (% of GDP),7.05,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2014,11,7.278,,,,"Government expenditure on education, total (% of GDP)",5.71,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2014,11,7.278,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2014,11,7.278,,,,"School enrollment, primary (% gross)",97.29,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2014,11,7.278,,,,"School enrollment, secondary (% gross)",96.33,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2014,11,7.278,,,,"School enrollment, tertiary (% gross)",62.11,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2015,11,7.267,,,,GDP per capita (current US$),36213.1,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2015,11,7.267,,,,Current health expenditure per capita (current US$),2645.79,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2015,11,7.267,,,,Current health expenditure (% of GDP),7.02,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2015,11,7.267,,,,"Government expenditure on education, total (% of GDP)",5.81,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2015,11,7.267,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2015,11,7.267,,,,"School enrollment, primary (% gross)",97.76,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2015,11,7.267,,,,"School enrollment, secondary (% gross)",96.34,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2015,11,7.267,,,,"School enrollment, tertiary (% gross)",60.82,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2016,11,7.213,,,,GDP per capita (current US$),37671.54,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2016,11,7.213,,,,Current health expenditure per capita (current US$),2783.82,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2016,11,7.213,,,,Current health expenditure (% of GDP),7.1,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2016,11,7.213,,,,"Government expenditure on education, total (% of GDP)",5.82,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2016,11,7.213,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2016,11,7.213,,,,"School enrollment, primary (% gross)",97.13,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2016,11,7.213,,,,"School enrollment, secondary (% gross)",96.79,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2016,11,7.213,,,,"School enrollment, tertiary (% gross)",60.45,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2017,11,7.19,,,,GDP per capita (current US$),41138.47,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2017,11,7.19,,,,Current health expenditure per capita (current US$),3074.45,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2017,11,7.19,,,,Current health expenditure (% of GDP),7.18,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2017,11,7.19,,,,"Government expenditure on education, total (% of GDP)",6.02,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2017,11,7.19,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2017,11,7.19,,,,"School enrollment, primary (% gross)",96.93,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2017,11,7.19,,,,"School enrollment, secondary (% gross)",96.29,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2017,11,7.19,,,,"School enrollment, tertiary (% gross)",59.07,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2018,13,7.139,,,,GDP per capita (current US$),42362.67,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2018,13,7.139,,,,Current health expenditure per capita (current US$),3199.42,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2018,13,7.139,,,,Current health expenditure (% of GDP),7.23,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2018,13,7.139,,,,"Government expenditure on education, total (% of GDP)",6.09,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2018,13,7.139,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2018,13,7.139,,,,"School enrollment, primary (% gross)",96.49,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2018,13,7.139,,,,"School enrollment, secondary (% gross)",96.66,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2018,13,7.139,,,,"School enrollment, tertiary (% gross)",57.39,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2019,14,7.129,1.216,1.008,0.1,GDP per capita (current US$),44250.63,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2019,14,7.129,1.216,1.008,0.1,Current health expenditure per capita (current US$),3335.25,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2019,14,7.129,1.216,1.008,0.1,Current health expenditure (% of GDP),7.17,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2019,14,7.129,1.216,1.008,0.1,"Government expenditure on education, total (% of GDP)",6.08,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2019,14,7.129,1.216,1.008,0.1,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2019,14,7.129,1.216,1.008,0.1,"School enrollment, primary (% gross)",96.27,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2019,14,7.129,1.216,1.008,0.1,"School enrollment, secondary (% gross)",96.3,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2019,14,7.129,1.216,1.008,0.1,"School enrollment, tertiary (% gross)",55.94,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2020,12,7.157,1.376,0.788,0.119,GDP per capita (current US$),44575.57,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2020,12,7.157,1.376,0.788,0.119,Current health expenditure per capita (current US$),3616.5,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2020,12,7.157,1.376,0.788,0.119,Current health expenditure (% of GDP),7.7,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2020,12,7.157,1.376,0.788,0.119,"Government expenditure on education, total (% of GDP)",6.5,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2020,12,7.157,1.376,0.788,0.119,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2020,12,7.157,1.376,0.788,0.119,"School enrollment, primary (% gross)",96.37,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2020,12,7.157,1.376,0.788,0.119,"School enrollment, secondary (% gross)",96.14,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2020,12,7.157,1.376,0.788,0.119,"School enrollment, tertiary (% gross)",56.43,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2021,9,7.364,1.826,0.818,0.143,GDP per capita (current US$),52270.9,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2021,9,7.364,1.826,0.818,0.143,Current health expenditure per capita (current US$),4190.61,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2021,9,7.364,1.826,0.818,0.143,Current health expenditure (% of GDP),7.67,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2021,9,7.364,1.826,0.818,0.143,"Government expenditure on education, total (% of GDP)",6.17,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2021,9,7.364,1.826,0.818,0.143,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2021,9,7.364,1.826,0.818,0.143,"School enrollment, primary (% gross)",96.25,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2021,9,7.364,1.826,0.818,0.143,"School enrollment, secondary (% gross)",96.93,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2021,9,7.364,1.826,0.818,0.143,"School enrollment, tertiary (% gross)",58.99,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2022,4,7.473,1.833,0.577,0.158,GDP per capita (current US$),54949.62,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2022,4,7.473,1.833,0.577,0.158,Current health expenditure per capita (current US$),4223.87,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2022,4,7.473,1.833,0.577,0.158,Current health expenditure (% of GDP),7.34,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2022,4,7.473,1.833,0.577,0.158,"Government expenditure on education, total (% of GDP)",5.93,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2022,4,7.473,1.833,0.577,0.158,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2022,4,7.473,1.833,0.577,0.158,"School enrollment, primary (% gross)",96.31,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2022,4,7.473,1.833,0.577,0.158,"School enrollment, secondary (% gross)",96.59,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2022,4,7.473,1.833,0.577,0.158,"School enrollment, tertiary (% gross)",57.64,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2023,5,7.341,1.803,0.74,0.193,GDP per capita (current US$),52003.72,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2023,5,7.341,1.803,0.74,0.193,Current health expenditure per capita (current US$),,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2023,5,7.341,1.803,0.74,0.193,Current health expenditure (% of GDP),,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2023,5,7.341,1.803,0.74,0.193,"Government expenditure on education, total (% of GDP)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2023,5,7.341,1.803,0.74,0.193,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2023,5,7.341,1.803,0.74,0.193,"School enrollment, primary (% gross)",96.49,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2023,5,7.341,1.803,0.74,0.193,"School enrollment, secondary (% gross)",96.47,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2023,5,7.341,1.803,0.74,0.193,"School enrollment, tertiary (% gross)",55.84,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2024,8,7.234,1.695,0.824,0.193,GDP per capita (current US$),54176.68,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2024,8,7.234,1.695,0.824,0.193,Current health expenditure per capita (current US$),,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2024,8,7.234,1.695,0.824,0.193,Current health expenditure (% of GDP),,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2024,8,7.234,1.695,0.824,0.193,"Government expenditure on education, total (% of GDP)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2024,8,7.234,1.695,0.824,0.193,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2024,8,7.234,1.695,0.824,0.193,"School enrollment, primary (% gross)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2024,8,7.234,1.695,0.824,0.193,"School enrollment, secondary (% gross)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ISR,Israel,2024,8,7.234,1.695,0.824,0.193,"School enrollment, tertiary (% gross)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",35.2035,31.7717,IL
ITA,Italy,2011,28,6.578,,,,GDP per capita (current US$),38432.37,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2011,28,6.578,,,,Current health expenditure per capita (current US$),3391.99,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2011,28,6.578,,,,Current health expenditure (% of GDP),8.77,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2011,28,6.578,,,,"Government expenditure on education, total (% of GDP)",4.09,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2011,28,6.578,,,,"Literacy rate, adult total (% of people ages 15 and above)",98.85,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2011,28,6.578,,,,"School enrollment, primary (% gross)",100.3,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2011,28,6.578,,,,"School enrollment, secondary (% gross)",101.6,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2011,28,6.578,,,,"School enrollment, tertiary (% gross)",64.25,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2012,45,6.021,,,,GDP per capita (current US$),34854.39,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2012,45,6.021,,,,Current health expenditure per capita (current US$),3086.3,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2012,45,6.021,,,,Current health expenditure (% of GDP),8.78,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2012,45,6.021,,,,"Government expenditure on education, total (% of GDP)",4.03,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2012,45,6.021,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2012,45,6.021,,,,"School enrollment, primary (% gross)",100.03,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2012,45,6.021,,,,"School enrollment, secondary (% gross)",100.45,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2012,45,6.021,,,,"School enrollment, tertiary (% gross)",62.34,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2014,50,5.948,,,,GDP per capita (current US$),36028.35,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2014,50,5.948,,,,Current health expenditure per capita (current US$),3154.28,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2014,50,5.948,,,,Current health expenditure (% of GDP),8.87,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2014,50,5.948,,,,"Government expenditure on education, total (% of GDP)",4.04,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2014,50,5.948,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2014,50,5.948,,,,"School enrollment, primary (% gross)",100.75,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2014,50,5.948,,,,"School enrollment, secondary (% gross)",101.12,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2014,50,5.948,,,,"School enrollment, tertiary (% gross)",60.88,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2015,50,5.977,,,,GDP per capita (current US$),30639.88,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2015,50,5.977,,,,Current health expenditure per capita (current US$),2675.67,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2015,50,5.977,,,,Current health expenditure (% of GDP),8.86,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2015,50,5.977,,,,"Government expenditure on education, total (% of GDP)",4.05,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2015,50,5.977,,,,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2015,50,5.977,,,,"School enrollment, primary (% gross)",100.37,High income,Europe & Central Asia,12.4823,41.8955,IT
ITA,Italy,2015,50,5.977,,,,"School enrollment, secondary (% gross)",101.23,High income,Europe & Central Asia,12.4823,41.8955,IT
